ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
841,0.99,0.42,0.09,-52.3,6.52,-173.44,-10543
842,0.75,0.66,0.01,-52.04,6.53,-172.96,1388
843,0.5,0.85,-0.01,-52.42,4.21,-171.85,13210
844,0.21,0.94,-0.02,-52.35,5.92,-171.68,23203
845,-0.12,0.97,-0.12,-51.95,4.92,-171.27,31678
846,-0.36,0.82,-0.12,-52.18,4.42,-171.76,38331
847,-0.67,0.73,-0.23,-51.85,5.47,-172.44,41762
848,-0.88,0.49,-0.26,-51.05,4.31,-171.55,38837
849,-0.96,0.19,-0.24,-51.8,4.57,-170.49,32475
850,-0.97,-0.11,-0.26,-52.39,4.66,-169.36,23408
851,-0.92,-0.44,-0.27,-52.26,5.05,-168.44,12031
852,-0.72,-0.71,-0.26,-51.59,3.08,-166.92,1014
853,-0.53,-0.92,-0.22,-51.66,5.08,-169.21,-9435
854,-0.25,-1.02,-0.19,-51.53,4.71,-171.41,-18579
855,0.11,-1.07,-0.14,-51.4,5.81,-173.43,-26489
856,0.43,-0.97,-0.05,-52.12,6.11,-179.42,-31767
857,0.7,-0.75,-0.06,-51.94,2.88,-184.73,-32795
858,0.91,-0.45,0.03,-51.56,4.69,-187.02,-31322
859,0.95,-0.17,-0.02,-52.02,5.28,-185.94,-26389
860,1.06,0.2,0.08,-52.07,6.76,-184.91,-18000
861,0.89,0.52,0.06,-52.11,5.3,-181.93,-6827
862,0.62,0.7,-0.05,-52.31,2.18,-181.65,5674
863,0.37,0.95,-0.11,-51.69,2.83,-181.76,17318
864,0.0,1.02,-0.23,-51.74,5.51,-182.63,27353
865,-0.33,0.96,-0.18,-52.14,3.21,-183.63,35752
866,-0.59,0.79,-0.22,-51.79,6.37,-184.15,41105
867,-0.82,0.54,-0.23,-52.16,5.42,-183.33,42469
868,-0.94,0.25,-0.27,-52.13,4.21,-183.02,40037
869,-0.98,-0.1,-0.23,-51.85,5.72,-181.67,24774
870,-0.87,-0.42,-0.23,-51.96,5.71,-182.56,13499
871,-0.77,-0.68,-0.28,-51.72,3.3,-183.5,1262
872,-0.43,-1.05,-0.27,-51.5,4.48,-182.93,-10358
873,-0.12,-0.97,-0.18,-52.08,4.18,-186.99,-20444
874,0.22,-0.97,-0.11,-52.21,5.84,-187.31,-28370
875,0.51,-0.91,-0.15,-51.75,5.77,-185.34,-32491
876,0.77,-0.64,-0.07,-51.31,5.11,-187.27,-32735
877,1.0,-0.39,0.03,-51.44,6.35,-186.75,-29357
878,1.01,-0.02,0.03,-51.53,4.79,-185.55,-22079
879,0.95,0.31,-0.03,-51.64,3.73,-183.3,-12334
880,0.77,0.59,-0.04,-52.02,5.17,-181.96,-561
881,0.55,0.84,-0.05,-52.24,5.25,-179.73,11620
882,0.25,0.94,-0.07,-52.5,6.69,-176.76,22846
883,-0.06,0.99,-0.14,-52.02,4.85,-175.18,32347
884,-0.4,0.94,-0.19,-51.95,5.25,-172.98,38604
885,-0.67,0.74,-0.22,-52.42,5.6,-170.37,41590
886,-0.86,0.48,-0.23,-52.35,5.51,-169.78,41187
887,-0.97,0.19,-0.27,-52.44,5.39,-169.27,37672
888,-0.97,-0.11,-0.25,-52.53,5.27,-169.79,31270
889,-0.94,-0.39,-0.28,-52.34,4.16,-171.11,22139
890,-0.75,-0.68,-0.24,-51.89,4.4,-174.47,11251
891,-0.52,-0.85,-0.22,-52.33,5.24,-178.17,-10302
892,-0.2,-0.89,-0.2,-52.31,4.73,-179.96,-19835
893,0.1,-1.01,-0.14,-52.2,5.67,-180.71,-27848
894,0.41,-0.92,-0.11,-51.61,5.37,-182.74,-32068
895,0.74,-0.7,-0.03,-51.85,6.16,-184.46,-32811
896,0.84,-0.48,-0.07,-52.16,5.4,-184.37,-29922
897,0.98,-0.1,0.02,-51.92,5.59,-183.52,-23972
898,1.0,0.19,-0.03,-52.19,5.23,-180.43,-14633
899,0.82,0.51,-0.0,-52.57,4.85,-178.35,-2902
900,0.65,0.79,0.04,-52.71,4.37,-176.28,9342
901,0.33,0.93,-0.06,-52.23,5.9,-176.87,20480
902,0.02,1.05,-0.13,-52.02,5.13,-175.38,30417
903,-0.27,0.93,-0.16,-52.21,4.44,-175.83,37507
904,-0.6,0.85,-0.22,-51.98,5.27,-177.5,41510
905,-0.79,0.58,-0.25,-52.29,4.91,-176.82,42366
906,-0.95,0.29,-0.28,-51.75,4.26,-175.66,39440
907,-0.98,-0.05,-0.24,-52.28,5.87,-175.76,33255
908,-0.91,-0.35,-0.26,-52.02,5.08,-176.39,24105
909,-0.79,-0.62,-0.23,-52.09,4.73,-177.33,13029
910,-0.55,-0.83,-0.21,-52.48,5.19,-178.47,956
911,-0.24,-1.02,-0.2,-51.7,4.03,-178.53,-10213
912,0.11,-1.06,-0.09,-52.5,5.61,-181.04,-27743
913,0.37,-1.02,-0.1,-51.4,3.7,-179.53,-31881
914,0.65,-0.79,-0.05,-52.03,5.24,-179.4,-32973
915,0.92,-0.53,-0.01,-52.02,5.4,-179.25,-30479
916,0.99,-0.22,0.07,-51.69,5.53,-179.16,-24619
917,0.99,0.12,0.03,-51.94,3.69,-177.82,-15664
918,0.88,0.46,-0.01,-52.19,4.39,-173.7,-4258
919,0.74,0.69,0.05,-52.27,6.7,-171.27,7408
920,0.46,0.85,-0.04,-52.5,4.51,-170.21,18195
921,0.14,0.95,-0.11,-52.33,4.66,-169.34,28132
922,-0.16,1.02,-0.18,-52.35,4.3,-170.19,36041
923,-0.45,0.87,-0.22,-51.85,6.74,-172.6,40724
924,-0.7,0.72,-0.22,-52.56,4.36,-172.91,42438
925,-0.91,0.44,-0.28,-52.14,3.76,-174.46,40655
926,-0.99,0.13,-0.27,-52.08,4.71,-174.47,35706
927,-1.0,-0.16,-0.32,-51.88,4.6,-174.06,28023
928,-0.84,-0.47,-0.27,-52.01,4.08,-175.18,17859
929,-0.66,-0.66,-0.21,-52.64,6.64,-178.95,6366
930,-0.42,-0.91,-0.21,-51.86,4.28,-179.08,-5428
931,-0.07,-1.02,-0.18,-52.08,5.26,-182.78,-15711
932,0.25,-1.01,-0.1,-51.75,5.89,-183.82,-24464
933,0.55,-0.84,-0.09,-51.96,4.0,-183.29,-33017
934,0.77,-0.6,-0.01,-52.09,5.52,-184.73,-32006
935,0.92,-0.3,-0.02,-51.87,3.52,-183.63,-27183
936,0.96,-0.01,-0.01,-51.34,3.57,-180.47,-19168
937,0.91,0.33,0.04,-52.12,5.32,-177.55,-8782
938,0.8,0.59,0.01,-52.61,4.95,-174.84,3175
939,0.57,0.82,-0.04,-52.05,4.25,-171.24,15399
940,0.23,0.96,-0.12,-52.17,3.73,-167.79,25665
941,-0.08,0.99,-0.14,-52.23,4.95,-165.83,33519
942,-0.35,0.98,-0.17,-52.12,5.69,-165.42,39387
943,-0.59,0.8,-0.21,-52.44,4.12,-166.27,42206
944,-0.79,0.58,-0.21,-52.23,5.15,-166.22,41687
945,-0.96,0.31,-0.28,-52.75,4.97,-164.82,38254
946,-1.0,-0.0,-0.28,-52.4,4.11,-163.95,31629
947,-0.96,-0.28,-0.25,-52.72,4.77,-163.39,22640
948,-0.8,-0.57,-0.25,-52.92,4.75,-163.21,11915
949,-0.56,-0.71,-0.22,-52.6,4.73,-160.63,969
950,-0.43,-0.95,-0.2,-53.01,4.53,-156.24,-9546
951,-0.18,-1.13,-0.18,-53.83,3.72,-133.82,-18843
952,0.02,-1.11,-0.16,-55.44,3.24,-76.25,-26586
953,0.12,-0.97,-0.13,-55.45,3.23,-53.52,-32434
954,0.26,-0.94,-0.12,-55.55,2.98,-78.15,-37312
955,0.41,-0.86,-0.09,-54.21,4.51,-100.56,-32310
956,0.52,-0.91,-0.06,-55.82,3.6,-51.1,-30106
957,0.55,-0.84,-0.06,-57.37,2.73,1.83,-30547
958,0.55,-0.8,-0.07,-57.12,2.81,-5.98,-32256
959,0.55,-0.8,-0.06,-57.28,2.88,-10.66,-29010
960,0.57,-0.8,-0.07,-57.25,2.83,0.82,-25454
961,0.57,-0.78,-0.06,-57.71,2.6,-0.58,-25479
962,0.57,-0.79,-0.07,-57.39,2.82,0.11,-26056
963,0.57,-0.77,-0.06,-57.45,2.96,-1.29,-25488
964,0.57,-0.78,-0.06,-57.56,2.82,-4.62,-25312
965,0.6,-0.71,-0.06,-55.78,3.15,-39.58,-25178
966,0.68,-0.72,-0.04,-55.82,3.56,-53.16,-24397
967,0.73,-0.67,-0.03,-56.77,3.33,-32.38,-21997
968,0.73,-0.59,-0.04,-57.56,2.66,1.47,-21507
969,0.74,-0.6,-0.02,-57.28,2.77,0.48,-22442
970,0.73,-0.61,-0.04,-57.5,2.59,0.91,-21903
971,0.74,-0.61,-0.03,-57.48,2.73,0.34,-19174
972,0.74,-0.61,-0.04,-57.25,2.69,0.44,-18357
973,0.74,-0.6,-0.04,-57.59,2.76,0.47,-18436
974,0.74,-0.61,-0.04,-57.4,2.71,0.33,-18560
975,0.73,-0.6,-0.04,-57.28,2.82,0.28,-18667
976,0.74,-0.61,-0.04,-57.88,2.82,0.6,-18608
977,0.73,-0.61,-0.04,-57.44,2.69,0.27,-18627
978,0.73,-0.61,-0.03,-57.6,2.79,0.44,-18632
979,0.73,-0.61,-0.04,-57.37,2.55,0.43,-18586
980,0.73,-0.6,-0.03,-57.61,2.76,0.39,-18631
981,0.77,-0.67,-0.01,-57.37,3.37,0.79,-18662
982,0.74,-0.61,-0.03,-57.18,2.72,0.42,-18640
983,0.73,-0.61,-0.03,-57.37,2.62,0.33,-18610
984,0.74,-0.61,-0.04,-57.24,2.56,0.31,-18646
985,0.74,-0.6,-0.04,-57.31,2.76,0.28,-18611
986,0.74,-0.61,-0.03,-57.31,2.66,0.31,-18593
987,0.73,-0.6,-0.03,-57.6,2.76,0.29,-18655
988,0.73,-0.61,-0.04,-57.53,2.95,0.27,-18671
989,0.74,-0.61,-0.03,-57.36,2.7,0.38,-18683
990,0.73,-0.61,-0.04,-57.16,2.79,0.47,-18676
991,0.72,-0.64,-0.04,-57.5,2.99,0.56,-18670
992,0.73,-0.6,-0.03,-57.42,2.72,0.54,-18644
993,0.74,-0.61,-0.03,-57.25,2.64,0.29,-18711
994,0.73,-0.61,-0.03,-57.34,2.53,0.49,-18753
995,0.73,-0.58,-0.04,-57.47,2.23,0.08,-18707
996,0.73,-0.61,-0.04,-57.66,2.56,0.3,-18665
997,0.7,-0.6,-0.05,-57.38,2.24,0.49,-18693
998,0.73,-0.6,-0.03,-57.29,2.63,0.39,-18639
999,0.73,-0.6,-0.03,-57.1,2.75,0.4,-18623
1000,0.73,-0.6,-0.03,-57.37,2.57,0.3,-18655
1001,0.73,-0.61,-0.04,-57.2,2.73,0.35,-18653
1002,0.74,-0.61,-0.04,-56.92,2.68,0.22,-18654
1003,0.73,-0.61,-0.04,-57.44,2.8,0.37,-18639
1004,0.73,-0.6,-0.03,-57.63,2.92,0.44,-18665
1005,0.73,-0.61,-0.03,-57.34,2.69,0.53,-18660
1006,0.74,-0.6,-0.03,-57.27,2.69,0.4,-18680
1007,0.74,-0.61,-0.04,-57.66,2.79,0.38,-18709
1008,0.73,-0.61,-0.03,-57.4,2.79,0.52,-18633
1009,0.73,-0.6,-0.03,-56.94,2.6,0.52,-18674
1010,0.74,-0.61,-0.02,-57.37,2.81,0.41,-18734
1011,0.73,-0.61,-0.04,-57.05,2.58,0.39,-18780
1012,0.73,-0.61,-0.03,-57.27,2.65,0.48,-18728
1013,0.74,-0.61,-0.03,-57.24,2.69,0.31,-18655
1014,0.74,-0.61,-0.03,-57.19,2.72,0.4,-18677
1015,0.74,-0.61,-0.03,-57.11,2.71,0.29,-18671
1016,0.74,-0.61,-0.04,-57.53,2.63,0.4,-18748
1017,0.73,-0.61,-0.04,-57.11,2.79,0.52,-18713
1018,0.74,-0.61,-0.02,-57.5,2.82,0.37,-18738
1019,0.74,-0.61,-0.03,-57.66,2.51,0.28,-18733
1020,0.74,-0.61,-0.04,-57.01,2.69,0.34,-18741
1021,0.73,-0.6,-0.04,-57.53,2.69,0.34,-18745
1022,0.73,-0.6,-0.03,-57.11,2.79,0.46,-18774
1023,0.74,-0.61,-0.03,-57.02,2.63,0.37,-18784
1024,0.74,-0.61,-0.03,-57.51,2.67,0.36,-18807
1025,0.74,-0.61,-0.04,-57.44,2.67,0.21,-18837
1026,0.74,-0.6,-0.03,-57.44,2.69,0.37,-18807
1027,0.74,-0.6,-0.03,-57.27,2.92,0.36,-18793
1028,0.73,-0.61,-0.03,-57.4,2.66,0.4,-18755
1029,0.74,-0.61,-0.03,-57.23,2.71,0.47,-18787
1030,0.74,-0.6,-0.04,-57.25,2.82,0.46,-18854
1031,0.74,-0.6,-0.03,-57.08,2.73,0.45,-18892
1032,0.73,-0.6,-0.03,-56.87,2.63,0.52,-18904
1033,0.74,-0.6,-0.03,-57.28,2.7,0.41,-18856
1034,0.74,-0.6,-0.03,-57.24,2.67,0.47,-18892
1035,0.73,-0.6,-0.03,-57.05,2.65,0.43,-18919
1036,0.74,-0.61,-0.03,-57.31,2.73,0.31,-18901
1037,0.73,-0.61,-0.03,-57.37,2.79,0.26,-18889
1038,0.73,-0.61,-0.03,-57.45,2.62,0.43,-18920
1039,0.74,-0.61,-0.04,-57.1,2.71,0.46,-18920
1040,0.74,-0.6,-0.03,-57.13,2.83,0.4,-18953
1041,0.73,-0.61,-0.03,-57.27,2.77,0.41,-18982
1042,0.73,-0.6,-0.04,-57.13,2.73,0.34,-18931
1043,0.74,-0.61,-0.03,-57.15,2.67,0.31,-18834
1044,0.73,-0.61,-0.04,-57.24,2.9,0.28,-18776
1045,0.74,-0.6,-0.03,-57.28,2.68,0.33,-18828
1046,0.74,-0.61,-0.03,-57.08,2.72,0.36,-18902
1047,0.73,-0.61,-0.04,-57.31,2.8,0.31,-18918
1048,0.74,-0.61,-0.03,-57.21,2.67,0.53,-18837
1049,0.74,-0.61,-0.04,-57.27,2.61,0.25,-18854
1050,0.74,-0.61,-0.04,-57.3,2.82,0.31,-18947
1051,0.74,-0.61,-0.03,-56.86,2.78,0.44,-18935
1052,0.74,-0.61,-0.04,-57.2,2.69,0.38,-18946
1053,0.74,-0.61,-0.03,-57.04,2.68,0.43,-18914
1054,0.74,-0.6,-0.04,-57.31,2.69,0.32,-18927
1055,0.74,-0.61,-0.03,-58.0,2.76,0.24,-18945
1056,0.74,-0.61,-0.03,-57.39,2.71,0.38,-18932
