ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
2782,-0.36,-0.92,-0.2,8.5,2.83,-200.63,-8621
2783,-0.3,-0.88,-0.16,8.68,3.46,-201.0,-8621
2784,-0.31,-0.89,-0.18,7.6,3.97,-200.53,-8621
2785,-0.31,-0.91,-0.17,7.57,3.41,-202.89,-8621
2786,-0.18,-0.99,-0.17,8.55,3.79,-201.27,-8621
2787,-0.25,-1.01,-0.17,8.57,3.32,-200.52,-8621
2788,-0.21,-0.95,-0.18,8.53,4.0,-200.69,-20800
2789,-0.19,-1.08,-0.12,8.78,4.21,-201.13,-20800
2790,-0.27,-0.88,-0.26,8.51,2.44,-201.11,-20800
2791,-0.1,-1.0,-0.13,8.63,2.4,-201.93,-20800
2792,-0.12,-0.97,-0.18,8.66,2.16,-200.6,-20800
2793,-0.03,-0.9,-0.13,8.29,2.5,-203.97,-20800
2794,-0.02,-1.13,-0.12,8.24,3.16,-200.67,-20800
2795,-0.03,-0.92,-0.17,8.56,2.69,-202.37,-20800
2796,0.0,-1.05,-0.12,8.5,3.52,-201.92,-20800
2797,0.06,-1.03,-0.16,8.72,1.92,-201.47,-20800
2798,0.08,-0.94,-0.13,8.48,1.91,-202.78,-20800
2799,0.09,-1.05,-0.14,8.08,1.94,-202.0,-20800
2800,0.13,-0.98,-0.14,8.54,0.63,-201.2,-30096
2801,0.18,-0.92,-0.13,8.03,0.5,-204.93,-30096
2802,0.22,-1.1,-0.09,8.74,2.19,-202.32,-30096
2803,0.24,-0.98,-0.12,8.71,1.92,-202.33,-30096
2804,0.3,-1.01,-0.07,8.34,3.37,-203.45,-30096
2805,0.27,-1.05,-0.1,9.07,3.59,-201.41,-30096
2806,0.28,-0.87,-0.11,8.66,2.73,-202.89,-30096
2807,0.34,-0.96,-0.11,8.37,1.75,-203.99,-30096
2808,0.33,-0.99,-0.08,8.25,2.55,-202.95,-30096
2809,0.42,-0.97,-0.09,8.52,1.6,-202.94,-30096
2810,0.46,-0.98,-0.02,8.53,4.2,-202.73,-30096
2811,0.4,-0.86,-0.13,8.73,1.35,-203.67,-30096
2812,0.52,-0.96,-0.02,8.15,3.51,-203.52,-30096
2813,0.51,-0.91,-0.08,8.37,3.25,-203.22,-36188
2814,0.53,-0.89,-0.04,8.8,4.19,-203.79,-36188
2815,0.52,-0.93,-0.11,8.63,3.66,-202.05,-36188
2816,0.56,-0.8,-0.05,8.38,2.82,-205.36,-36188
2817,0.62,-0.93,-0.05,8.37,4.43,-202.06,-36188
2818,0.62,-0.87,-0.09,8.73,3.02,-202.89,-36188
2819,0.69,-0.85,-0.0,8.93,4.7,-202.62,-36188
2820,0.66,-0.83,-0.05,8.86,5.1,-201.56,-36188
2821,0.64,-0.72,-0.1,8.66,2.4,-203.17,-36188
2822,0.73,-0.76,-0.03,8.31,2.76,-204.02,-36188
2823,0.77,-0.86,0.04,8.66,3.08,-203.78,-36188
2824,0.71,-0.75,-0.18,8.29,1.79,-201.79,-36188
2825,0.81,-0.75,0.07,7.83,2.67,-205.4,-37731
2826,0.83,-0.8,-0.04,8.92,4.88,-202.18,-37731
2827,0.73,-0.62,-0.01,8.5,2.05,-203.58,-37731
2828,0.82,-0.64,-0.04,8.63,0.98,-205.1,-37731
2829,0.89,-0.68,0.0,8.77,2.77,-203.5,-37731
2830,0.81,-0.59,-0.06,8.59,0.8,-203.67,-37731
2831,0.91,-0.56,0.01,8.27,0.93,-205.31,-37731
2832,0.89,-0.6,-0.02,8.72,0.63,-204.62,-37731
2833,0.97,-0.51,0.03,8.6,1.49,-204.59,-37731
2834,0.94,-0.57,-0.0,8.63,3.19,-203.7,-37731
2835,0.99,-0.46,-0.04,8.46,1.25,-205.11,-37731
2836,1.03,-0.57,0.0,8.79,3.69,-203.14,-37731
2837,0.94,-0.41,-0.0,8.98,2.85,-203.29,-35125
2838,0.99,-0.4,-0.0,8.66,2.95,-203.92,-35125
2839,1.0,-0.39,-0.0,8.63,1.74,-204.11,-35125
2840,1.04,-0.4,0.03,8.69,3.1,-203.85,-35125
2841,1.01,-0.35,-0.04,8.92,1.03,-204.08,-35125
2842,1.09,-0.34,0.11,8.49,2.65,-203.82,-35125
2843,1.01,-0.3,-0.07,8.51,2.78,-203.13,-35125
2844,1.0,-0.24,0.08,8.5,3.46,-203.82,-35125
2845,1.08,-0.25,-0.02,8.17,2.94,-203.57,-35125
2846,1.03,-0.24,0.01,8.44,2.7,-202.98,-35125
2847,1.14,-0.2,0.04,8.58,4.76,-202.47,-35125
2848,1.1,-0.13,-0.01,8.18,3.79,-202.95,-35125
2849,1.1,-0.11,0.05,8.6,4.95,-203.36,-35125
2850,1.13,-0.1,0.02,8.46,4.85,-201.92,-28195
2851,1.03,0.02,-0.07,8.98,0.9,-203.15,-28195
2852,1.13,0.01,0.16,8.99,5.45,-203.4,-28195
2853,1.07,-0.01,-0.09,8.85,3.15,-202.27,-28195
2854,1.08,0.07,0.12,7.98,4.51,-202.83,-28195
2855,0.92,-0.04,-0.06,8.2,5.03,-203.2,-28195
2856,1.09,0.09,0.04,8.79,0.94,-202.14,-28195
2857,1.1,0.14,0.03,8.29,4.6,-202.15,-28195
2858,1.01,0.11,0.0,8.61,2.61,-202.07,-28195
2859,1.0,0.19,-0.02,8.27,0.73,-202.81,-28195
2860,1.16,0.17,0.11,8.75,2.27,-201.69,-28195
2861,1.06,0.18,-0.05,8.72,2.02,-201.32,-28195
2862,1.11,0.23,0.07,8.76,1.4,-200.92,-17265
2863,1.02,0.25,0.02,8.01,4.34,-200.68,-17265
2864,1.05,0.26,-0.03,9.02,0.06,-199.84,-17265
2865,1.04,0.38,0.1,8.01,5.9,-200.44,-17265
2866,0.95,0.33,-0.03,8.61,2.14,-200.11,-17265
2867,0.99,0.4,0.01,8.5,3.18,-200.15,-17265
2868,1.0,0.44,-0.0,8.38,2.46,-200.73,-17265
2869,0.97,0.38,0.01,8.18,1.53,-200.5,-17265
2870,1.01,0.44,0.05,8.45,1.71,-198.93,-17265
2871,0.99,0.5,0.02,8.64,3.49,-199.12,-17265
2872,0.91,0.51,-0.01,8.02,2.02,-200.3,-17265
2873,0.95,0.48,0.04,8.37,3.43,-198.92,-17265
2874,0.91,0.57,-0.0,8.56,2.51,-198.79,-17265
2875,0.88,0.59,0.02,8.56,2.65,-199.73,-4221
2876,0.87,0.6,0.02,8.35,2.47,-198.99,-4221
2877,0.86,0.65,-0.02,8.03,2.23,-198.54,-4221
2878,0.88,0.67,0.01,8.11,2.72,-199.09,-4221
2879,0.86,0.66,-0.02,8.33,2.54,-197.99,-4221
2880,0.86,0.7,0.01,8.7,5.44,-198.18,-4221
2881,0.77,0.71,-0.03,8.73,3.12,-198.22,-4221
2882,0.74,0.73,-0.03,8.15,3.01,-198.93,-4221
2883,0.73,0.74,0.01,8.58,2.65,-198.4,-4221
2884,0.73,0.85,-0.06,7.66,4.1,-199.04,-4221
2885,0.67,0.7,-0.01,8.43,2.92,-198.41,-4221
2886,0.69,0.8,-0.03,8.38,3.08,-197.5,-4221
2887,0.64,0.79,-0.04,8.25,3.52,-198.14,8677
2888,0.65,0.82,-0.04,8.42,2.54,-198.18,8677
2889,0.61,0.86,-0.02,8.24,3.25,-198.33,8677
2890,0.6,0.85,-0.02,8.46,2.47,-197.35,8677
2891,0.54,0.91,-0.05,7.92,2.82,-199.21,8677
2892,0.56,0.81,-0.04,7.95,0.43,-197.13,8677
2893,0.52,0.98,-0.0,8.18,3.51,-197.87,8677
2894,0.48,0.89,-0.06,7.84,1.96,-198.44,8677
2895,0.49,0.97,-0.03,8.44,2.35,-196.47,8677
2896,0.41,0.93,-0.07,7.8,2.67,-198.41,8677
2897,0.42,0.9,-0.05,8.05,2.85,-197.01,8677
2898,0.41,0.97,0.01,8.76,1.98,-197.44,8677
2899,0.38,1.01,-0.18,8.69,3.2,-198.82,20250
2900,0.27,0.93,0.04,8.73,3.79,-195.96,20250
2901,0.32,0.99,-0.12,8.01,2.08,-197.23,20250
2902,0.31,0.93,-0.06,8.43,1.79,-198.02,20250
2903,0.23,0.92,-0.05,8.38,1.79,-193.78,20250
2904,0.25,1.09,-0.08,8.29,3.19,-198.38,20250
2905,0.18,0.94,-0.1,8.5,2.33,-196.75,20250
2906,0.17,0.98,-0.09,8.22,1.67,-195.7,20250
2907,0.17,1.03,-0.11,8.5,2.02,-197.11,20250
2908,0.08,1.0,-0.07,8.21,2.69,-196.9,20250
2909,0.11,0.97,-0.05,8.46,3.38,-195.19,20250
2910,0.08,0.96,-0.13,8.62,3.09,-195.72,20250
2911,0.07,0.99,-0.04,8.84,4.78,-196.89,20250
2912,-0.04,0.98,-0.12,9.39,3.76,-196.14,29936
2913,-0.02,0.98,-0.11,8.93,4.4,-195.62,29936
2914,-0.08,0.98,-0.1,9.09,3.79,-196.11,29936
2915,-0.07,1.02,-0.17,8.54,2.79,-196.23,29936
2916,-0.07,0.98,-0.11,9.31,2.47,-197.31,29936
2917,-0.15,1.02,-0.15,8.51,2.87,-196.01,29936
2918,-0.13,0.92,-0.12,8.39,3.02,-196.47,29936
2919,-0.12,0.98,-0.13,8.91,2.7,-196.89,29936
2920,-0.21,0.97,-0.17,8.43,2.55,-195.99,29936
2921,-0.22,0.94,-0.11,8.01,2.95,-195.34,29936
2922,-0.28,0.94,-0.16,7.98,1.64,-195.53,29936
2923,-0.29,0.94,-0.18,8.28,1.53,-195.63,29936
2924,-0.3,0.91,-0.12,8.45,2.53,-195.9,36142
2925,-0.32,0.89,-0.17,8.1,1.66,-195.33,36142
2926,-0.35,0.89,-0.17,8.34,1.84,-195.34,36142
2927,-0.37,0.87,-0.12,8.23,3.4,-194.89,36142
2928,-0.4,0.88,-0.19,8.08,2.72,-195.45,36142
2929,-0.43,0.85,-0.16,8.1,2.65,-196.12,36142
2930,-0.47,0.84,-0.18,8.69,2.11,-196.11,36142
2931,-0.44,0.83,-0.23,8.39,1.71,-195.25,36142
2932,-0.49,0.78,-0.09,8.22,4.47,-194.79,36142
2933,-0.54,0.81,-0.23,8.09,2.66,-195.35,36142
2934,-0.57,0.81,-0.21,8.2,0.71,-196.16,36142
2935,-0.59,0.69,-0.17,8.1,2.16,-194.91,36142
2936,-0.55,0.74,-0.19,7.84,1.92,-195.16,37308
2937,-0.63,0.71,-0.22,8.02,2.6,-196.05,37308
2938,-0.57,0.67,-0.17,8.39,3.36,-195.86,37308
2939,-0.67,0.7,-0.21,8.3,3.02,-194.53,37308
2940,-0.62,0.65,-0.21,8.63,3.42,-195.56,37308
2941,-0.71,0.64,-0.21,8.36,2.68,-195.05,37308
2942,-0.71,0.6,-0.17,8.11,3.85,-195.11,37308
2943,-0.75,0.65,-0.26,8.02,2.85,-195.95,37308
2944,-0.71,0.55,-0.2,7.68,2.67,-195.34,37308
2945,-0.72,0.56,-0.2,8.5,3.44,-195.67,37308
2946,-0.79,0.54,-0.24,8.27,2.37,-195.21,37308
2947,-0.74,0.51,-0.22,8.47,3.04,-195.69,37308
2948,-0.78,0.47,-0.23,8.4,2.13,-195.4,37308
2949,-0.82,0.42,-0.22,8.37,2.97,-194.86,34679
2950,-0.84,0.43,-0.21,8.27,2.02,-195.17,34679
2951,-0.82,0.44,-0.21,7.79,3.05,-194.65,34679
2952,-0.86,0.38,-0.25,8.11,1.81,-195.28,34679
2953,-0.85,0.35,-0.19,8.59,3.18,-194.85,34679
2954,-0.85,0.33,-0.25,8.61,2.41,-194.99,34679
2955,-0.86,0.29,-0.25,8.56,3.1,-194.89,34679
2956,-0.89,0.28,-0.25,8.41,1.87,-194.63,34679
2957,-0.87,0.28,-0.24,8.31,2.26,-194.89,34679
2958,-0.88,0.23,-0.25,8.43,2.3,-195.11,34679
2959,-0.85,0.19,-0.23,8.0,2.08,-195.43,34679
2960,-0.87,0.16,-0.23,8.67,3.55,-195.69,34679
2961,-0.95,0.15,-0.25,8.4,2.53,-195.56,27733
2962,-0.89,0.13,-0.24,8.66,2.53,-194.89,27733
2963,-0.92,0.07,-0.21,8.56,3.58,-195.07,27733
2964,-0.9,0.05,-0.24,8.42,3.11,-194.47,27733
2965,-0.94,0.02,-0.25,8.22,2.76,-194.84,27733
2966,-0.96,-0.02,-0.27,8.08,2.02,-195.3,27733
2967,-0.9,-0.03,-0.23,8.55,2.56,-194.31,27733
2968,-0.9,-0.07,-0.26,8.2,3.12,-194.3,27733
2969,-0.86,-0.06,-0.24,8.65,2.72,-194.34,27733
2970,-0.93,-0.1,-0.26,8.44,2.82,-194.87,27733
2971,-0.88,-0.13,-0.26,8.31,2.15,-195.33,27733
2972,-0.9,-0.12,-0.26,8.32,2.24,-195.02,27733
2973,-0.83,-0.17,-0.25,8.6,2.73,-193.92,27733
2974,-0.89,-0.2,-0.21,8.36,3.02,-194.76,17317
2975,-0.89,-0.26,-0.25,8.09,3.84,-195.4,17317
2976,-0.89,-0.27,-0.26,8.44,2.73,-194.9,17317
2977,-0.84,-0.26,-0.25,8.23,2.75,-195.02,17317
2978,-0.84,-0.33,-0.22,7.9,3.65,-195.14,17317
2979,-0.84,-0.35,-0.25,8.37,2.88,-194.74,17317
2980,-0.76,-0.3,-0.19,8.28,5.3,-196.15,17317
2981,-0.8,-0.41,-0.27,8.04,5.21,-196.53,17317
2982,-0.89,-0.5,-0.28,8.36,3.74,-195.14,17317
2983,-0.85,-0.46,-0.25,8.65,1.89,-194.51,17317
2984,-0.81,-0.47,-0.23,8.32,1.87,-195.1,17317
2985,-0.79,-0.5,-0.27,8.72,2.07,-194.99,17317
2986,-0.77,-0.56,-0.21,8.32,2.29,-194.1,4965
2987,-0.7,-0.49,-0.24,8.21,2.76,-195.59,4965
2988,-0.73,-0.6,-0.22,8.37,2.79,-195.41,4965
2989,-0.67,-0.56,-0.18,8.12,4.97,-195.31,4965
2990,-0.89,-0.74,-0.33,9.03,0.3,-194.73,4965
2991,-0.65,-0.7,-0.15,8.9,0.57,-192.91,4965
2992,-0.6,-0.6,-0.21,8.44,1.76,-195.0,4965
2993,-0.61,-0.68,-0.23,8.79,3.5,-195.92,4965
2994,-0.63,-0.67,-0.21,8.4,2.3,-195.2,4965
2995,-0.58,-0.76,-0.23,7.95,3.19,-196.26,4965
2996,-0.57,-0.73,-0.2,8.82,2.36,-196.21,4965
2997,-0.57,-0.79,-0.21,7.93,2.93,-195.74,4965
2998,-0.55,-0.76,-0.21,8.53,3.05,-195.76,-8086
2999,-0.53,-0.71,-0.23,7.85,3.03,-196.87,-8086
3000,-0.51,-0.87,-0.24,7.94,1.62,-196.49,-8086
3001,-0.49,-0.82,-0.21,8.22,0.82,-195.76,-8086
3002,-0.42,-0.76,-0.19,8.25,0.97,-196.73,-8086
3003,-0.41,-0.86,-0.17,8.34,2.05,-196.11,-8086
3004,-0.36,-0.83,-0.16,7.82,2.98,-196.88,-8086
3005,-0.36,-0.81,-0.16,8.31,3.69,-197.58,-8086
3006,-0.35,-0.87,-0.23,7.67,3.64,-198.32,-8086
3007,-0.38,-0.94,-0.17,7.88,3.6,-197.77,-8086
3008,-0.28,-0.93,-0.13,7.53,3.81,-200.44,-8086
3009,-0.25,-1.07,-0.21,8.99,2.63,-196.73,-8086
3010,-0.23,-0.9,-0.12,8.6,4.98,-198.11,-8086
3011,-0.25,-1.11,-0.18,9.77,4.03,-199.38,-20235
3012,-0.34,-0.74,-0.22,9.61,2.74,-194.23,-20235
3013,-0.17,-0.88,-0.13,8.83,2.93,-201.74,-20235
3014,-0.13,-1.13,-0.19,8.6,2.99,-197.08,-20235
3015,-0.15,-0.86,-0.18,8.27,1.95,-197.6,-20235
3016,-0.04,-1.02,-0.11,7.94,2.89,-200.34,-20235
3017,-0.09,-1.05,-0.2,8.15,3.31,-197.18,-20235
3018,-0.06,-0.98,-0.13,8.4,2.62,-198.21,-20235
3019,-0.04,-1.03,-0.14,8.46,2.33,-197.44,-20235
3020,-0.01,-0.98,-0.14,8.48,2.18,-196.94,-20235
3021,0.05,-1.01,-0.11,8.35,2.53,-197.41,-20235
3022,0.05,-1.0,-0.18,8.23,1.22,-195.74,-20235
3023,0.08,-0.9,-0.12,8.15,0.23,-199.21,-29755
3024,0.15,-1.06,-0.11,7.99,1.37,-198.66,-29755
3025,0.14,-1.02,-0.15,8.91,2.24,-196.6,-29755
3026,0.19,-0.95,-0.1,8.28,2.11,-197.97,-29755
3027,0.19,-0.98,-0.13,8.36,2.08,-198.03,-29755
3028,0.25,-1.02,-0.11,8.44,3.23,-196.94,-29755
3029,0.29,-0.98,-0.11,9.18,3.02,-198.27,-29755
3030,0.27,-1.01,-0.12,8.71,3.2,-197.4,-29755
3031,0.3,-0.97,-0.11,9.11,2.52,-197.05,-29755
3032,0.34,-0.89,-0.1,8.91,1.87,-199.29,-29755
3033,0.39,-0.98,-0.06,8.28,2.6,-199.31,-29755
3034,0.39,-0.92,-0.14,8.27,2.41,-199.27,-29755
3035,0.42,-0.92,-0.06,7.46,2.21,-199.77,-36046
3036,0.47,-0.98,-0.05,8.33,3.82,-198.98,-36046
3037,0.46,-0.95,-0.08,8.43,3.73,-198.34,-36046
3038,0.52,-0.84,-0.06,8.4,3.47,-199.0,-36046
3039,0.52,-0.94,-0.09,8.02,3.06,-198.02,-36046
3040,0.55,-0.94,-0.09,8.6,2.25,-198.55,-36046
3041,0.61,-0.87,-0.04,8.63,3.53,-197.92,-36046
3042,0.59,-0.87,-0.09,8.26,2.79,-198.24,-36046
3043,0.66,-0.89,0.01,8.5,5.32,-198.34,-36046
3044,0.59,-0.77,-0.12,8.27,3.8,-197.68,-36046
3045,0.65,-0.83,-0.0,8.84,2.71,-199.76,-36046
3046,0.68,-0.82,-0.17,8.79,1.65,-197.35,-36046
3047,0.72,-0.81,-0.01,8.48,3.16,-198.48,-36046
3048,0.74,-0.78,-0.03,8.98,2.64,-198.33,-38044
3049,0.76,-0.75,-0.03,8.48,3.37,-197.69,-38044
3050,0.74,-0.72,-0.08,8.14,1.06,-199.52,-38044
3051,0.82,-0.74,0.02,8.51,2.08,-199.15,-38044
3052,0.74,-0.63,-0.07,8.18,2.24,-197.98,-38044
3053,0.84,-0.62,-0.02,8.27,-0.79,-200.25,-38044
3054,0.87,-0.68,-0.04,8.39,1.03,-198.66,-38044
3055,0.88,-0.64,0.03,8.25,0.16,-199.49,-38044
3056,0.92,-0.64,0.0,8.65,3.08,-198.54,-38044
3057,0.89,-0.57,-0.02,8.15,2.01,-198.34,-38044
3058,0.92,-0.57,0.0,8.51,1.79,-199.83,-38044
3059,0.95,-0.56,0.02,8.21,3.52,-197.61,-38044
3060,0.9,-0.47,-0.02,8.18,1.76,-198.94,-35911
3061,0.98,-0.51,0.02,8.01,2.82,-199.17,-35911
3062,0.97,-0.45,-0.03,8.27,2.98,-198.76,-35911
3063,0.98,-0.4,0.05,8.35,2.44,-199.73,-35911
3064,0.98,-0.44,-0.05,8.42,2.49,-198.99,-35911
3065,1.07,-0.36,0.06,8.76,4.28,-198.24,-35911
3066,0.98,-0.34,-0.05,8.61,2.96,-199.0,-35911
3067,1.05,-0.32,0.07,8.46,4.26,-198.95,-35911
3068,1.01,-0.26,-0.06,8.46,1.66,-199.16,-35911
3069,1.09,-0.31,0.07,8.68,3.44,-198.64,-35911
3070,1.06,-0.25,-0.04,8.69,4.15,-198.05,-35911
3071,1.06,-0.23,0.13,7.85,6.63,-198.2,-35911
3072,1.0,-0.21,-0.11,8.27,2.63,-197.92,-29688
3073,1.12,-0.2,0.12,8.15,5.58,-197.01,-29688
3074,1.04,-0.1,-0.07,8.69,2.44,-198.49,-29688
3075,1.09,-0.11,0.08,8.86,3.96,-198.45,-29688
3076,1.06,-0.06,-0.04,8.68,1.25,-198.67,-29688
3077,1.11,-0.04,0.14,8.38,5.6,-198.4,-29688
3078,0.98,-0.02,-0.08,8.81,1.74,-198.76,-29688
3079,1.12,0.0,0.14,8.56,2.63,-198.5,-29688
3080,1.08,0.04,-0.08,8.47,2.69,-198.29,-29688
3081,0.96,0.05,0.06,8.58,1.37,-199.02,-29688
3082,1.09,0.14,-0.04,8.36,0.8,-199.66,-29688
3083,1.08,0.12,0.1,8.11,1.71,-199.4,-29688
3084,1.08,0.19,0.0,8.05,2.91,-199.11,-29688
3085,1.07,0.2,0.03,8.51,2.2,-199.42,-19746
3086,1.06,0.15,-0.03,8.27,2.66,-198.25,-19746
3087,1.04,0.24,0.02,8.5,1.6,-197.88,-19746
3088,1.08,0.27,0.04,8.37,3.17,-198.88,-19746
3089,1.04,0.3,0.08,8.07,5.26,-198.24,-19746
3090,0.97,0.28,-0.05,8.09,2.24,-198.38,-19746
3091,1.02,0.35,0.03,7.89,3.12,-198.78,-19746
3092,0.96,0.37,0.0,8.43,1.8,-198.82,-19746
3093,0.98,0.35,0.02,8.82,1.21,-198.51,-19746
3094,1.02,0.47,0.04,8.56,2.51,-197.73,-19746
3095,0.95,0.46,0.01,8.48,2.63,-198.35,-19746
3096,0.97,0.41,0.05,8.24,3.01,-197.31,-19746
3097,0.92,0.5,-0.03,8.4,2.88,-197.79,-7092
3098,0.91,0.5,0.02,7.92,2.99,-198.16,-7092
3099,0.93,0.58,0.02,8.34,3.18,-198.36,-7092
3100,0.9,0.54,-0.0,8.09,3.3,-197.24,-7092
3101,0.93,0.59,0.03,8.22,3.67,-197.29,-7092
3102,0.89,0.6,0.02,8.38,4.36,-197.03,-7092
3103,0.85,0.57,0.04,8.71,3.63,-195.99,-7092
3104,0.84,0.69,0.02,8.42,5.13,-196.65,-7092
3105,0.84,0.65,-0.02,8.28,4.2,-196.85,-7092
3106,0.78,0.68,-0.01,8.7,2.82,-196.37,-7092
3107,0.77,0.75,0.01,8.26,3.6,-197.41,-7092
3108,0.74,0.72,0.0,8.42,2.38,-196.89,-7092
3109,0.74,0.75,-0.02,8.65,3.63,-197.02,-7092
3110,0.75,0.73,0.04,8.36,2.39,-195.0,6044
3111,0.68,0.85,-0.06,8.21,4.07,-198.49,6044
3112,0.67,0.71,-0.03,8.39,1.31,-195.73,6044
3113,0.63,0.87,-0.01,8.29,1.71,-196.51,6044
3114,0.63,0.82,-0.06,7.93,1.75,-196.76,6044
3115,0.59,0.84,0.05,8.41,2.36,-197.45,6044
3116,0.55,0.85,-0.08,8.53,1.79,-195.94,6044
3117,0.56,0.89,-0.02,8.15,1.52,-196.31,6044
3118,0.55,0.9,0.02,8.47,3.27,-195.44,6044
3119,0.51,0.9,-0.11,7.79,2.37,-196.18,6044
3120,0.48,0.88,0.01,8.66,2.87,-195.37,6044
3121,0.43,0.93,-0.09,8.64,3.22,-195.45,6044
3122,0.42,0.92,-0.04,8.52,2.61,-195.38,17556
3123,0.39,0.94,-0.05,8.51,3.64,-196.15,17556
3124,0.37,1.0,-0.07,8.56,1.62,-195.81,17556
3125,0.35,0.98,-0.1,7.99,2.73,-195.83,17556
3126,0.36,0.95,-0.04,8.06,2.08,-195.99,17556
3127,0.29,1.0,-0.07,8.15,1.87,-195.27,17556
3128,0.29,0.98,-0.08,8.8,3.25,-195.95,17556
3129,0.25,0.98,-0.03,8.18,2.28,-195.15,17556
3130,0.22,0.99,-0.12,8.14,1.76,-196.7,17556
3131,0.2,1.0,-0.07,8.18,2.09,-196.15,17556
3132,0.18,1.0,-0.09,7.81,2.34,-195.23,17556
3133,0.18,0.95,-0.11,7.92,3.09,-196.1,17556
3134,0.12,0.91,-0.01,8.66,4.76,-194.74,27764
3135,0.08,1.01,-0.15,8.86,4.12,-195.68,27764
3136,0.04,1.06,-0.07,8.82,4.11,-197.48,27764
3137,0.01,0.95,-0.11,8.73,2.6,-197.32,27764
3138,0.0,1.01,-0.11,8.47,2.46,-195.73,27764
3139,0.0,1.01,-0.11,8.41,3.37,-195.3,27764
3140,-0.08,1.0,-0.11,8.15,2.89,-195.67,27764
3141,-0.05,0.98,-0.13,8.15,2.36,-196.48,27764
3142,-0.08,0.97,-0.14,8.47,3.11,-196.53,27764
3143,-0.18,1.03,-0.13,8.23,3.14,-197.46,27764
3144,-0.19,0.99,-0.18,7.6,2.14,-196.79,27764
3145,-0.18,0.96,-0.12,7.82,1.95,-196.51,27764
3146,-0.2,0.96,-0.15,7.99,1.11,-197.76,35111
3147,-0.23,0.92,-0.12,8.31,1.86,-195.53,35111
3148,-0.3,0.94,-0.12,8.33,2.02,-196.6,35111
3149,-0.26,0.9,-0.13,8.29,2.73,-196.9,35111
3150,-0.32,0.95,-0.13,8.33,2.5,-197.19,35111
3151,-0.32,0.86,-0.13,8.49,3.5,-196.96,35111
3152,-0.39,0.89,-0.17,8.36,3.63,-196.56,35111
3153,-0.4,0.9,-0.18,8.51,1.67,-198.71,35111
3154,-0.4,0.82,-0.16,9.16,2.85,-196.61,35111
3155,-0.5,0.88,-0.18,8.51,2.93,-197.34,35111
3156,-0.49,0.83,-0.2,8.34,1.8,-197.5,35111
3157,-0.42,0.77,-0.13,8.56,2.43,-197.64,35111
3158,-0.5,0.78,-0.17,8.32,3.41,-196.6,35111
3159,-0.54,0.81,-0.19,8.21,3.22,-197.95,37547
3160,-0.55,0.76,-0.19,8.58,2.25,-198.41,37547
3161,-0.57,0.72,-0.19,8.85,2.93,-197.13,37547
3162,-0.57,0.76,-0.19,9.08,2.89,-197.62,37547
3163,-0.63,0.72,-0.23,8.44,2.42,-198.19,37547
3164,-0.6,0.67,-0.18,8.57,2.95,-197.73,37547
3165,-0.66,0.7,-0.22,8.08,3.07,-197.44,37547
3166,-0.68,0.65,-0.22,8.66,1.93,-198.23,37547
3167,-0.69,0.61,-0.17,8.74,3.15,-197.42,37547
3168,-0.69,0.62,-0.21,8.12,3.47,-196.78,37547
3169,-0.71,0.57,-0.23,8.63,2.84,-197.37,37547
3170,-0.69,0.54,-0.21,8.24,3.09,-196.62,37547
3171,-0.75,0.56,-0.24,8.29,2.22,-196.75,35552
3172,-0.78,0.48,-0.19,8.46,3.15,-196.84,35552
3173,-0.77,0.48,-0.25,8.38,2.92,-196.41,35552
3174,-0.81,0.46,-0.26,8.53,1.58,-196.47,35552
3175,-0.75,0.43,-0.18,8.6,2.88,-196.29,35552
3176,-0.83,0.4,-0.28,8.48,2.49,-196.12,35552
3177,-0.79,0.4,-0.19,8.8,2.94,-196.31,35552
3178,-0.87,0.36,-0.24,8.55,2.4,-195.4,35552
3179,-0.81,0.34,-0.24,8.47,2.61,-195.7,35552
3180,-0.89,0.31,-0.22,8.37,2.34,-195.74,35552
3181,-0.86,0.31,-0.21,8.44,3.55,-195.08,35552
3182,-0.88,0.29,-0.24,8.4,2.28,-195.67,35552
3183,-0.84,0.22,-0.23,8.7,2.92,-195.34,35552
3184,-0.87,0.21,-0.26,8.63,2.19,-195.15,29745
3185,-0.87,0.16,-0.25,8.43,2.49,-195.37,29745
3186,-0.87,0.17,-0.24,8.83,2.77,-195.53,29745
3187,-0.91,0.15,-0.23,8.87,2.44,-195.08,29745
3188,-0.87,0.1,-0.26,8.61,2.31,-194.84,29745
3189,-0.91,0.06,-0.25,8.66,1.99,-194.72,29745
3190,-0.89,0.06,-0.22,8.6,3.0,-194.92,29745
3191,-0.93,0.02,-0.24,8.16,3.58,-194.01,29745
3192,-0.88,-0.01,-0.23,8.44,2.47,-194.31,29745
3193,-0.9,-0.02,-0.24,8.76,3.22,-194.47,29745
3194,-0.88,-0.09,-0.25,8.76,2.96,-193.37,29745
3195,-0.87,-0.06,-0.24,8.7,3.56,-194.46,29745
3196,-0.9,-0.11,-0.26,8.37,3.18,-194.11,19540
3197,-0.87,-0.15,-0.25,8.67,2.4,-193.52,19540
3198,-0.89,-0.2,-0.24,8.04,3.24,-193.6,19540
3199,-0.92,-0.18,-0.3,8.11,0.54,-193.86,19540
3200,-0.83,-0.22,-0.2,8.15,3.05,-194.36,19540
3201,-0.86,-0.27,-0.22,8.24,3.38,-193.63,19540
