ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
4206,0.35,0.98,-0.05,19.66,2.89,-250.75,1996
4207,0.34,1.1,-0.09,19.01,5.53,-250.75,1996
4208,0.29,0.88,0.11,19.96,6.63,-250.75,1996
4209,0.21,0.96,0.03,19.83,7.96,-250.75,1996
4210,0.2,1.1,-0.22,19.0,4.75,-250.75,1996
4211,0.09,1.01,-0.07,19.33,5.5,-250.75,18757
4212,0.1,0.95,-0.01,18.24,2.98,-250.75,18757
4213,0.13,0.98,-0.13,18.92,3.73,-250.75,18757
4214,0.06,0.88,0.1,19.55,7.91,-250.75,18757
4215,-0.07,1.0,-0.24,18.16,3.15,-250.75,18757
4216,0.01,1.03,-0.07,18.06,2.99,-250.75,18757
4217,-0.09,0.9,-0.04,19.3,4.28,-250.75,18757
4218,-0.12,1.01,-0.14,18.73,2.51,-250.75,18757
4219,-0.11,0.89,0.06,19.32,8.24,-250.75,18757
4220,-0.24,0.92,-0.24,18.96,3.96,-250.75,18757
4221,-0.28,0.97,-0.18,18.76,3.72,-250.75,18757
4222,-0.18,0.76,-0.06,19.06,4.24,-250.75,18757
4223,-0.24,0.87,-0.12,19.73,5.02,-250.75,18757
4224,-0.3,0.85,-0.13,19.55,4.97,-250.75,30527
4225,-0.24,0.7,-0.08,20.19,6.07,-250.75,30527
4226,-0.49,0.95,-0.3,19.69,2.17,-250.75,30527
4227,-0.47,0.74,-0.05,19.35,6.97,-250.75,30527
4228,-0.57,0.82,-0.27,19.38,1.33,-250.75,30527
4229,-0.5,0.72,-0.15,18.85,6.52,-250.75,30527
4230,-0.55,0.7,-0.14,18.6,4.57,-250.75,30527
4231,-0.53,0.76,-0.25,19.01,5.25,-250.75,30527
4232,-0.58,0.62,-0.15,18.21,4.0,-250.75,30527
4233,-0.59,0.59,-0.1,18.09,7.23,-250.75,30527
4234,-0.58,0.55,-0.17,17.8,5.1,-250.75,30527
4235,-0.68,0.52,-0.1,18.6,5.75,-250.75,30527
4236,-0.78,0.53,-0.19,18.52,4.83,-250.75,34799
4237,-0.68,0.46,-0.18,18.37,4.53,-250.75,34799
4238,-0.69,0.45,-0.2,19.13,3.62,-250.75,34799
4239,-0.68,0.36,-0.23,19.12,4.24,-250.75,34799
4240,-0.84,0.35,-0.23,19.24,3.69,-250.75,34799
4241,-0.74,0.32,-0.25,19.44,3.27,-250.75,34799
4242,-0.82,0.24,-0.19,19.33,4.39,-250.75,34799
4243,-0.75,0.22,-0.25,19.15,3.96,-250.75,34799
4244,-0.86,0.19,-0.17,19.5,4.1,-250.75,34799
4245,-0.8,0.14,-0.26,18.9,2.79,-250.75,34799
4246,-0.71,0.05,-0.21,18.88,4.77,-250.75,34799
4247,-0.8,0.03,-0.22,19.18,3.33,-250.75,34799
4248,-0.82,0.03,-0.24,19.31,3.85,-250.75,29964
4249,-0.8,0.0,-0.19,19.76,3.98,-250.75,29964
4250,-0.81,-0.02,-0.28,18.89,4.22,-250.75,29964
4251,-0.81,-0.1,-0.23,19.03,2.77,-250.75,29964
4252,-0.61,-0.15,-0.21,19.06,2.71,-250.75,29964
4253,-0.75,-0.17,-0.21,18.94,5.89,-250.75,29964
4254,-0.91,-0.15,-0.24,19.59,4.12,-250.75,29964
4255,-0.84,-0.33,-0.13,18.91,3.69,-250.75,29964
4256,-0.73,-0.38,-0.28,19.86,2.88,-250.75,29964
4257,-0.76,-0.14,-0.17,19.13,5.9,-250.75,29964
4258,-0.79,-0.52,-0.22,18.55,4.73,-250.75,29964
4259,-0.68,-0.44,-0.25,19.21,3.27,-250.75,29964
4260,-0.62,-0.4,-0.15,18.63,4.62,-250.75,29964
4261,-0.87,-0.57,-0.26,19.8,3.05,-250.75,16681
4262,-0.68,-0.41,-0.18,18.99,4.62,-250.75,16681
4263,-0.62,-0.61,-0.27,19.42,2.87,-250.75,16681
4264,-0.58,-0.54,-0.19,18.73,4.22,-250.75,16681
4265,-0.63,-0.68,-0.16,18.96,5.75,-250.75,16681
4266,-0.62,-0.68,-0.31,19.84,2.62,-250.75,16681
4267,-0.6,-0.72,-0.23,19.62,0.42,-250.75,16681
4268,-0.47,-0.74,-0.12,19.09,3.31,-250.75,16681
4269,-0.43,-0.73,-0.19,19.46,4.51,-250.75,16681
4270,-0.38,-0.82,-0.13,19.23,4.83,-250.75,16681
4271,-0.4,-0.84,-0.18,18.86,5.47,-250.75,16681
4272,-0.37,-0.95,-0.21,19.41,2.23,-250.75,16681
4273,-0.16,-0.53,-0.08,19.22,6.19,-250.75,-1241
4274,-0.12,-0.74,-0.11,17.73,8.63,-250.75,-1241
4275,0.07,-1.15,-0.43,18.23,4.34,-250.75,-1241
4276,-0.35,-0.8,-0.04,18.95,4.96,-250.75,-1241
4277,-0.25,-0.8,-0.35,18.34,-0.08,-250.75,-1241
4278,-0.18,-1.09,-0.18,19.04,3.06,-250.75,-1241
4279,-0.12,-0.66,-0.05,18.33,4.5,-250.75,-1241
4280,-0.11,-1.06,-0.23,19.72,3.27,-250.75,-1241
4281,-0.04,-1.02,-0.18,19.27,2.91,-250.75,-1241
4282,0.01,-0.9,-0.11,19.05,2.53,-250.75,-1241
4283,0.1,-0.83,-0.09,19.67,1.59,-250.75,-1241
4284,0.14,-1.03,-0.06,19.09,3.42,-250.75,-1241
4285,0.15,-1.0,-0.12,19.98,3.83,-250.75,-19381
4286,0.18,-1.06,-0.02,20.1,5.87,-250.75,-19381
4287,0.21,-0.92,-0.14,19.49,3.76,-250.75,-19381
4288,0.26,-1.11,-0.12,18.25,3.72,-250.75,-19381
4289,0.34,-1.02,-0.05,18.47,3.89,-250.75,-19381
4290,0.4,-0.9,-0.04,18.89,4.69,-250.75,-19381
4291,0.38,-1.02,-0.11,18.91,4.45,-250.75,-19381
4292,0.38,-1.02,-0.12,18.97,5.32,-250.75,-19381
4293,0.58,-0.92,0.04,19.72,3.85,-250.75,-19381
4294,0.51,-0.97,-0.16,19.2,5.48,-250.75,-19381
4295,0.6,-1.02,0.09,19.63,5.42,-250.75,-19381
4296,0.68,-0.88,-0.07,19.78,6.54,-250.75,-19381
4297,0.59,-0.75,-0.11,18.38,3.63,-250.75,-19381
4298,0.72,-1.01,0.17,18.77,7.4,-250.75,-33884
4299,0.48,-0.75,-0.36,17.72,2.74,-250.75,-33884
4300,0.84,-0.73,0.28,19.54,3.52,-250.75,-33884
4301,0.7,-0.94,-0.28,18.56,3.56,-250.75,-33884
4302,0.87,-0.69,0.2,20.0,3.29,-250.75,-33884
4303,0.81,-0.89,-0.1,19.17,0.57,-250.75,-33884
4304,1.04,-0.7,0.11,19.63,4.65,-250.75,-33884
4305,0.9,-0.72,-0.04,19.89,2.96,-250.75,-33884
4306,0.98,-0.67,0.06,19.13,5.95,-250.75,-33884
4307,0.96,-0.68,0.07,20.44,4.7,-250.75,-33884
4308,1.04,-0.51,-0.06,19.56,5.95,-250.75,-33884
4309,0.98,-0.55,-0.0,19.61,1.93,-250.75,-33884
4310,1.16,-0.49,0.11,19.76,5.87,-250.75,-38743
4311,0.97,-0.44,0.02,19.73,5.85,-250.75,-38743
4312,1.08,-0.47,0.05,18.81,4.66,-250.75,-38743
4313,1.24,-0.39,0.03,19.02,5.93,-250.75,-38743
4314,1.07,-0.31,0.14,20.11,8.09,-250.75,-38743
4315,1.18,-0.3,-0.03,19.85,-0.35,-250.75,-38743
4316,1.25,-0.36,0.03,19.6,6.92,-250.75,-38743
4317,1.09,-0.34,0.03,19.76,5.66,-250.75,-38743
4318,1.1,-0.18,-0.01,19.66,1.83,-250.75,-38743
4319,1.3,-0.21,0.13,19.41,7.94,-250.75,-38743
4320,1.11,-0.16,-0.05,19.37,1.21,-250.75,-38743
4321,1.26,-0.13,0.07,18.64,6.4,-250.75,-38743
4322,1.09,-0.1,0.03,19.73,0.6,-250.75,-34413
4323,1.19,0.04,0.08,20.07,4.15,-250.75,-34413
4324,1.23,0.05,0.05,20.15,3.93,-250.75,-34413
4325,1.1,0.09,0.16,20.07,6.87,-250.75,-34413
4326,1.11,0.22,-0.01,19.18,4.77,-250.75,-34413
4327,1.12,0.11,0.05,19.26,5.66,-250.75,-34413
4328,1.18,0.24,0.04,20.11,0.83,-250.75,-34413
4329,1.12,0.17,0.1,19.08,6.58,-250.75,-34413
4330,1.17,0.29,0.03,19.46,3.32,-250.75,-34413
4331,1.19,0.26,0.05,18.71,3.76,-250.75,-34413
4332,1.06,0.49,0.03,18.98,5.91,-250.75,-34413
4333,1.12,0.51,0.12,19.03,5.58,-250.75,-34413
4334,1.09,0.59,-0.01,18.84,8.96,-250.75,-34413
4335,1.05,0.57,0.06,20.1,3.99,-250.75,-23257
4336,0.93,0.44,-0.15,18.98,7.62,-250.75,-23257
4337,1.06,0.53,0.09,19.81,3.63,-250.75,-23257
4338,0.93,0.73,-0.0,19.23,5.46,-250.75,-23257
4339,1.11,0.56,0.16,19.82,5.02,-250.75,-23257
4340,0.84,0.81,-0.09,20.12,3.82,-250.75,-23257
4341,0.92,0.72,0.02,19.47,3.13,-250.75,-23257
4342,0.81,0.77,-0.03,20.16,2.5,-250.75,-23257
4343,0.89,0.71,0.08,20.46,3.47,-250.75,-23257
4344,0.83,0.88,0.03,19.65,3.32,-250.75,-23257
4345,0.79,0.83,-0.03,19.47,4.18,-250.75,-23257
4346,0.79,0.85,0.03,19.72,4.36,-250.75,-23257
4347,0.65,0.86,0.08,19.79,5.29,-250.75,-3945
4348,0.76,0.89,0.01,20.18,3.82,-250.75,-3945
4349,0.57,0.85,-0.07,19.59,4.87,-250.75,-3945
4350,0.64,0.92,0.01,20.17,3.02,-250.75,-3945
4351,0.56,0.86,0.02,19.14,5.22,-250.75,-3945
4352,0.57,1.0,-0.06,19.5,4.24,-250.75,-3945
4353,0.44,1.01,0.05,19.49,3.89,-250.75,-3945
4354,0.55,0.91,-0.11,19.84,8.85,-250.75,-3945
4355,0.36,0.92,0.01,20.2,5.79,-250.75,-3945
4356,0.24,0.9,-0.13,20.53,6.29,-250.75,-3945
4357,0.28,1.07,-0.06,20.11,5.11,-250.75,-3945
4358,0.29,1.02,-0.13,19.96,5.43,-250.75,-3945
4359,0.18,0.94,0.15,20.54,5.86,-250.75,15951
4360,0.13,0.96,-0.2,20.09,3.56,-250.75,15951
4361,0.06,1.14,-0.09,20.01,3.5,-250.75,15951
4362,0.05,0.99,-0.06,18.74,1.54,-250.75,15951
4363,-0.04,1.15,-0.18,18.79,2.23,-250.75,15951
4364,0.03,0.82,-0.02,19.85,4.52,-250.75,15951
4365,-0.02,0.91,-0.01,20.48,5.21,-250.75,15951
4366,-0.18,0.9,-0.11,20.08,5.4,-250.75,15951
4367,-0.11,0.93,-0.13,19.79,3.9,-250.75,15951
4368,-0.28,1.03,-0.24,20.34,2.5,-250.75,15951
4369,-0.23,0.87,-0.07,20.28,5.11,-250.75,15951
4370,-0.2,0.91,-0.18,20.81,2.6,-250.75,15951
4371,-0.29,0.89,-0.17,20.02,5.19,-250.75,30023
4372,-0.33,0.87,-0.13,20.11,4.73,-250.75,30023
4373,-0.35,0.77,-0.08,20.19,8.14,-250.75,30023
4374,-0.31,0.91,-0.35,19.39,1.98,-250.75,30023
4375,-0.41,0.78,-0.04,19.53,7.3,-250.75,30023
4376,-0.61,0.68,-0.3,19.66,3.37,-250.75,30023
4377,-0.44,0.72,-0.2,20.67,4.41,-250.75,30023
4378,-0.54,0.66,-0.11,20.4,6.24,-250.75,30023
4379,-0.49,0.58,-0.21,19.96,4.53,-250.75,30023
4380,-0.6,0.66,-0.19,20.08,4.14,-250.75,30023
4381,-0.64,0.51,-0.19,20.07,4.56,-250.75,30023
4382,-0.67,0.5,-0.16,19.79,4.13,-250.75,30023
4383,-0.63,0.5,-0.24,19.4,2.63,-250.75,30023
4384,-0.62,0.43,-0.17,19.84,3.98,-250.75,34733
4385,-0.71,0.39,-0.2,19.5,3.98,-250.75,34733
4386,-0.69,0.29,-0.24,19.78,3.76,-250.75,34733
4387,-0.66,0.31,-0.18,19.98,4.52,-250.75,34733
4388,-0.78,0.22,-0.25,20.34,4.36,-250.75,34733
4389,-0.79,0.23,-0.23,20.11,3.53,-250.75,34733
4390,-0.8,0.17,-0.2,19.97,4.81,-250.75,34733
4391,-0.8,0.1,-0.26,19.71,2.89,-250.75,34733
4392,-0.76,0.0,-0.16,19.89,5.11,-250.75,34733
4393,-0.78,0.07,-0.28,19.74,3.8,-250.75,34733
4394,-0.75,0.07,-0.2,20.29,4.76,-250.75,34733
4395,-0.74,-0.04,-0.22,20.05,4.87,-250.75,34733
4396,-0.75,-0.12,-0.18,20.04,8.89,-250.75,29215
4397,-0.78,-0.13,-0.27,19.59,4.34,-250.75,29215
4398,-0.63,-0.2,-0.28,19.16,1.76,-250.75,29215
4399,-0.65,-0.29,-0.11,19.61,5.58,-250.75,29215
4400,-0.74,-0.26,-0.24,19.87,5.85,-250.75,29215
4401,-0.75,-0.55,-0.24,19.27,2.65,-250.75,29215
4402,-0.59,-0.3,-0.09,20.44,7.85,-250.75,29215
4403,-0.84,-0.48,-0.25,19.6,5.27,-250.75,29215
4404,-0.62,-0.37,-0.12,20.44,5.25,-250.75,29215
4405,-0.68,-0.57,-0.18,19.25,7.02,-250.75,29215
4406,-0.49,-0.5,-0.16,20.21,7.95,-250.75,29215
4407,-0.72,-0.73,-0.26,18.88,4.98,-250.75,29215
4408,-0.6,-0.64,-0.22,20.29,4.34,-250.75,13960
4409,-0.5,-0.64,-0.08,19.66,4.69,-250.75,13960
4410,-0.51,-0.68,-0.25,20.02,5.0,-250.75,13960
4411,-0.48,-0.73,-0.19,20.14,3.4,-250.75,13960
4412,-0.41,-0.77,-0.15,19.8,3.02,-250.75,13960
4413,-0.44,-0.72,-0.18,19.4,6.38,-250.75,13960
4414,-0.28,-0.8,-0.05,19.58,6.9,-250.75,13960
4415,-0.14,-0.36,-0.01,16.69,10.52,-250.75,13960
4416,-0.33,-0.99,-0.47,20.69,2.47,-250.75,13960
4417,-0.42,-0.99,0.01,18.28,7.82,-250.75,13960
4418,-0.18,-0.9,-0.13,20.28,4.11,-250.75,13960
4419,-0.22,-0.93,-0.3,19.31,4.6,-250.75,13960
4420,-0.15,-1.02,-0.08,20.11,4.11,-250.75,13960
4421,-0.18,-0.95,-0.24,19.69,2.15,-250.75,-6106
4422,0.01,-1.04,-0.13,20.96,0.28,-250.75,-6106
4423,-0.02,-1.03,-0.17,20.44,3.08,-250.75,-6106
4424,-0.01,-0.68,-0.09,18.92,4.5,-250.75,-6106
4425,0.11,-1.09,-0.09,20.26,4.92,-250.75,-6106
4426,0.07,-1.06,-0.07,19.82,6.95,-250.75,-6106
4427,0.15,-0.69,-0.19,20.64,2.32,-250.75,-6106
4428,0.26,-1.24,-0.08,21.08,3.98,-250.75,-6106
4429,0.32,-0.93,-0.09,20.66,4.75,-250.75,-6106
4430,0.36,-0.95,-0.06,20.15,4.67,-250.75,-6106
4431,0.29,-0.93,-0.22,18.43,4.15,-250.75,-6106
4432,0.47,-1.08,0.15,19.44,6.51,-250.75,-6106
4433,0.39,-0.95,-0.17,19.6,3.27,-250.75,-25218
4434,0.62,-1.02,0.08,19.18,7.08,-250.75,-25218
4435,0.57,-0.99,0.0,20.76,7.89,-250.75,-25218
4436,0.52,-0.8,-0.2,19.61,3.4,-250.75,-25218
4437,0.67,-1.04,0.17,19.25,9.65,-250.75,-25218
4438,0.62,-0.8,-0.15,20.06,1.95,-250.75,-25218
4439,0.77,-0.91,0.07,20.89,7.22,-250.75,-25218
4440,0.64,-0.79,-0.12,19.79,3.67,-250.75,-25218
4441,1.03,-0.67,-0.08,19.99,0.34,-250.75,-25218
4442,0.83,-0.82,0.08,19.53,3.26,-250.75,-25218
4443,1.01,-0.72,0.12,21.6,4.81,-250.75,-25218
4444,0.73,-0.67,-0.12,20.15,3.86,-250.75,-25218
4445,1.05,-0.73,0.14,21.17,3.62,-250.75,-36666
4446,0.95,-0.65,-0.06,20.82,6.86,-250.75,-36666
4447,1.02,-0.66,-0.03,20.17,2.84,-250.75,-36666
4448,1.06,-0.57,0.12,20.53,6.72,-250.75,-36666
4449,0.94,-0.45,-0.04,20.02,4.77,-250.75,-36666
4450,1.09,-0.5,0.04,19.03,7.11,-250.75,-36666
4451,1.23,-0.53,0.1,20.11,6.56,-250.75,-36666
4452,1.21,-0.42,-0.09,20.55,8.45,-250.75,-36666
4453,1.02,-0.29,0.07,20.47,4.23,-250.75,-36666
4454,1.23,-0.34,0.06,19.67,7.04,-250.75,-36666
4455,1.1,-0.42,-0.01,19.83,0.84,-250.75,-36666
4456,1.32,-0.22,0.11,21.37,5.85,-250.75,-36666
4457,1.23,-0.29,-0.03,20.27,3.35,-250.75,-36666
4458,1.18,-0.11,0.02,19.88,3.19,-250.75,-37395
4459,1.26,-0.13,0.15,20.06,2.45,-250.75,-37395
4460,1.16,-0.02,0.02,19.8,2.98,-250.75,-37395
4461,1.36,-0.02,0.12,19.75,4.56,-250.75,-37395
4462,1.09,0.05,-0.03,20.0,5.73,-250.75,-37395
4463,1.31,-0.06,0.15,20.07,5.38,-250.75,-37395
4464,1.13,0.11,-0.04,20.79,4.95,-250.75,-37395
4465,1.15,0.03,0.02,19.48,1.69,-250.75,-37395
4466,1.26,0.3,0.11,20.02,5.21,-250.75,-37395
4467,1.18,0.24,0.1,20.28,3.47,-250.75,-37395
4468,1.18,0.39,0.05,20.16,5.15,-250.75,-37395
4469,1.31,0.42,0.12,20.33,7.5,-250.75,-37395
4470,1.16,0.25,-0.01,20.21,3.8,-250.75,-28332
4471,1.11,0.4,0.15,20.1,8.21,-250.75,-28332
4472,1.18,0.3,-0.05,19.7,7.43,-250.75,-28332
4473,1.12,0.42,0.14,18.96,6.54,-250.75,-28332
4474,1.12,0.45,0.04,20.18,6.44,-250.75,-28332
4475,1.1,0.62,-0.06,19.88,5.75,-250.75,-28332
4476,0.99,0.67,0.11,20.01,5.34,-250.75,-28332
4477,0.84,0.61,-0.08,21.0,0.71,-250.75,-28332
4478,1.02,0.72,0.06,21.18,2.16,-250.75,-28332
4479,1.01,0.91,0.05,20.6,3.41,-250.75,-28332
4480,0.91,0.83,0.04,20.2,6.21,-250.75,-28332
4481,0.91,0.74,-0.05,20.89,4.5,-250.75,-28332
4482,0.79,0.66,0.15,21.11,7.53,-250.75,-9668
4483,0.77,0.91,-0.07,21.07,4.68,-250.75,-9668
4484,0.71,0.84,0.02,20.0,7.14,-250.75,-9668
4485,0.69,0.87,-0.05,20.6,1.73,-250.75,-9668
4486,0.69,0.8,0.03,19.94,4.86,-250.75,-9668
4487,0.59,0.93,0.01,20.11,5.21,-250.75,-9668
4488,0.52,0.86,-0.01,19.69,5.26,-250.75,-9668
4489,0.52,0.74,0.06,20.78,7.45,-250.75,-9668
4490,0.44,0.96,0.03,19.85,9.55,-250.75,-9668
4491,0.32,0.95,-0.14,20.7,3.27,-250.75,-9668
4492,0.38,1.13,0.19,19.88,8.36,-250.75,-9668
4493,0.25,0.97,-0.24,19.08,3.11,-250.75,-9668
4494,0.38,1.09,-0.16,21.02,2.47,-250.75,-9668
4495,0.2,1.11,-0.05,20.21,3.96,-250.75,12034
4496,0.17,1.01,-0.06,20.3,3.47,-250.75,12034
4497,0.1,0.99,-0.04,20.4,3.5,-250.75,12034
4498,0.17,1.01,-0.11,19.97,2.72,-250.75,12034
4499,0.08,0.94,-0.1,20.66,3.65,-250.75,12034
4500,-0.07,1.01,-0.03,21.3,5.7,-250.75,12034
4501,-0.04,0.95,-0.07,20.24,4.89,-250.75,12034
4502,-0.14,1.05,-0.21,19.6,1.53,-250.75,12034
4503,-0.04,0.82,0.02,19.45,6.73,-250.75,12034
4504,-0.2,0.9,-0.19,20.22,3.67,-250.75,12034
4505,-0.12,0.84,-0.19,21.26,3.12,-250.75,12034
4506,-0.23,0.88,-0.04,21.82,8.21,-250.75,12034
4507,-0.28,0.78,-0.17,21.05,6.16,-250.75,28506
4508,-0.48,1.06,-0.21,21.5,6.96,-250.75,28506
4509,-0.34,0.79,-0.15,20.71,6.4,-250.75,28506
4510,-0.49,0.71,-0.17,20.58,4.81,-250.75,28506
4511,-0.37,0.73,-0.16,19.85,6.24,-250.75,28506
4512,-0.51,0.64,-0.12,20.27,5.34,-250.75,28506
4513,-0.54,0.62,-0.13,19.6,6.3,-250.75,28506
4514,-0.43,0.65,-0.16,19.85,5.34,-250.75,28506
4515,-0.68,0.48,-0.08,20.37,6.03,-250.75,28506
4516,-0.46,0.51,-0.13,20.57,7.3,-250.75,28506
4517,-0.63,0.5,-0.19,20.27,5.3,-250.75,28506
4518,-0.65,0.42,-0.17,20.11,5.6,-250.75,28506
4519,-0.71,0.36,-0.16,20.31,5.1,-250.75,34554
4520,-0.68,0.39,-0.19,20.45,4.93,-250.75,34554
4521,-0.72,0.27,-0.16,20.26,5.39,-250.75,34554
4522,-0.54,0.26,-0.23,21.35,4.47,-250.75,34554
4523,-0.67,0.22,-0.19,20.76,3.86,-250.75,34554
4524,-0.67,0.17,-0.2,21.18,4.7,-250.75,34554
4525,-0.8,0.15,-0.23,20.08,4.82,-250.75,34554
4526,-0.69,0.07,-0.26,20.75,2.81,-250.75,34554
4527,-0.66,0.07,-0.18,20.95,4.82,-250.75,34554
4528,-0.67,-0.0,-0.25,20.73,5.21,-250.75,34554
4529,-0.9,-0.07,-0.23,21.21,4.97,-250.75,34554
4530,-0.76,-0.23,-0.15,20.98,6.27,-250.75,34554
4531,-0.65,-0.25,-0.29,19.36,3.16,-250.75,34554
4532,-0.6,-0.28,-0.22,19.62,6.09,-250.75,28328
4533,-0.62,-0.07,-0.18,20.92,3.65,-250.75,28328
4534,-0.58,-0.41,-0.2,20.98,4.13,-250.75,28328
4535,-0.7,-0.37,-0.27,20.6,2.98,-250.75,28328
4536,-0.65,-0.32,-0.17,21.31,5.09,-250.75,28328
4537,-0.61,-0.49,-0.24,20.67,2.7,-250.75,28328
4538,-0.58,-0.45,-0.14,20.9,7.53,-250.75,28328
4539,-0.5,-0.59,-0.25,20.91,5.18,-250.75,28328
4540,-0.54,-0.56,-0.16,20.92,6.72,-250.75,28328
4541,-0.61,-0.74,-0.21,20.87,3.09,-250.75,28328
4542,-0.53,-0.67,-0.19,20.09,4.71,-250.75,28328
4543,-0.38,-0.63,-0.1,19.51,7.31,-250.75,28328
4544,-0.57,-0.75,-0.28,19.95,3.03,-250.75,11556
4545,-0.43,-0.82,-0.23,20.35,0.51,-250.75,11556
4546,-0.14,-0.52,0.06,20.08,7.68,-250.75,11556
4547,-0.31,-1.04,-0.3,20.0,4.18,-250.75,11556
4548,-0.24,-0.8,-0.19,20.45,4.97,-250.75,11556
4549,-0.25,-0.8,-0.13,20.43,6.05,-250.75,11556
4550,-0.07,-1.03,-0.15,21.83,7.73,-250.75,11556
4551,-0.21,-0.86,-0.2,21.06,2.63,-250.75,11556
4552,-0.05,-0.96,-0.09,20.17,5.3,-250.75,11556
4553,-0.17,-0.91,-0.28,20.14,1.55,-250.75,11556
4554,-0.06,-1.16,-0.01,19.43,4.89,-250.75,11556
4555,0.07,-0.9,-0.14,20.92,4.4,-250.75,11556
4556,0.15,-1.01,-0.1,21.13,5.69,-250.75,-9495
4557,0.17,-0.95,-0.09,21.05,5.19,-250.75,-9495
4558,0.16,-1.02,-0.13,20.16,5.83,-250.75,-9495
4559,0.25,-0.93,-0.12,20.63,3.43,-250.75,-9495
4560,0.31,-0.9,-0.06,19.88,5.81,-250.75,-9495
4561,0.39,-1.07,-0.02,20.5,7.4,-250.75,-9495
4562,0.28,-0.85,-0.17,20.79,2.61,-250.75,-9495
4563,0.5,-1.19,0.02,20.91,7.12,-250.75,-9495
4564,0.51,-1.09,-0.13,21.15,7.27,-250.75,-9495
4565,0.59,-0.75,-0.11,20.79,5.67,-250.75,-9495
4566,0.65,-1.14,0.03,20.72,4.07,-250.75,-9495
4567,0.53,-0.83,-0.21,20.93,6.16,-250.75,-9495
4568,0.7,-0.93,0.14,21.7,6.91,-250.75,-9495
4569,0.58,-0.87,-0.28,21.02,2.18,-250.75,-28292
4570,0.65,-0.84,0.11,21.27,5.95,-250.75,-28292
4571,0.74,-0.79,-0.23,21.09,-4.62,-250.75,-28292
4572,1.06,-1.01,0.24,21.2,6.82,-250.75,-28292
4573,0.74,-0.69,-0.26,20.52,0.92,-250.75,-28292
4574,1.05,-0.87,0.19,20.95,7.26,-250.75,-28292
4575,0.87,-0.77,-0.21,21.02,4.31,-250.75,-28292
4576,1.1,-0.53,0.19,20.93,4.02,-250.75,-28292
4577,1.03,-0.69,-0.03,20.95,3.61,-250.75,-28292
4578,1.12,-0.65,0.1,20.62,9.01,-250.75,-28292
4579,1.01,-0.57,0.05,20.21,5.76,-250.75,-28292
4580,1.05,-0.6,0.0,19.99,8.91,-250.75,-28292
4581,1.21,-0.37,0.0,21.22,5.98,-250.75,-38774
4582,1.15,-0.51,-0.07,19.83,4.62,-250.75,-38774
4583,1.43,-0.44,0.22,21.24,9.27,-250.75,-38774
4584,1.17,-0.31,-0.17,21.39,4.11,-250.75,-38774
4585,1.34,-0.36,0.32,21.62,5.2,-250.75,-38774
4586,1.2,-0.26,-0.23,22.12,2.83,-250.75,-38774
4587,1.22,-0.34,0.25,19.93,3.81,-250.75,-38774
4588,1.38,-0.16,-0.08,21.34,4.27,-250.75,-38774
4589,1.22,-0.02,0.19,21.46,3.63,-250.75,-38774
4590,1.3,-0.05,0.01,21.08,5.31,-250.75,-38774
4591,1.37,-0.04,0.18,20.53,5.78,-250.75,-38774
4592,1.23,0.0,-0.16,21.27,6.06,-250.75,-38774
4593,1.36,0.14,0.18,22.38,3.56,-250.75,-31786
4594,1.1,0.14,-0.09,20.63,5.5,-250.75,-31786
4595,1.16,0.21,0.15,22.05,2.62,-250.75,-31786
4596,1.44,0.34,0.14,21.43,6.6,-250.75,-31786
4597,1.18,0.25,-0.05,19.58,7.34,-250.75,-31786
4598,1.31,0.44,0.12,21.22,7.51,-250.75,-31786
4599,0.98,0.5,0.04,20.89,7.23,-250.75,-31786
4600,1.22,0.65,0.1,20.37,7.37,-250.75,-31786
4601,1.14,0.51,0.03,20.91,5.85,-250.75,-31786
4602,1.27,0.59,-0.09,21.09,5.0,-250.75,-31786
4603,0.9,0.63,0.04,20.43,7.06,-250.75,-31786
4604,1.13,0.75,0.03,21.17,1.89,-250.75,-31786
4605,1.05,0.68,0.08,21.26,2.11,-250.75,-31786
4606,1.12,0.73,0.04,21.22,4.77,-250.75,-20475
4607,0.91,0.66,0.06,21.4,4.42,-250.75,-20475
4608,0.9,0.81,-0.01,21.12,3.08,-250.75,-20475
4609,0.95,0.98,0.02,20.9,7.35,-250.75,-20475
4610,0.8,0.7,-0.04,21.85,2.43,-250.75,-20475
4611,0.89,0.85,0.06,20.81,5.97,-250.75,-20475
4612,0.78,0.66,-0.07,20.62,2.92,-250.75,-20475
4613,0.63,0.94,0.04,20.93,5.36,-250.75,-20475
4614,0.76,1.01,-0.01,21.44,5.89,-250.75,-20475
4615,0.64,0.97,-0.05,20.27,4.69,-250.75,-20475
4616,0.62,0.88,0.16,21.43,9.81,-250.75,-20475
4617,0.36,1.01,-0.31,21.92,3.35,-250.75,-20475
4618,0.5,0.96,0.17,22.22,7.8,-250.75,-1100
4619,0.35,0.95,-0.14,21.58,3.93,-250.75,-1100
4620,0.29,1.01,0.13,21.98,7.23,-250.75,-1100
4621,0.34,1.09,-0.25,21.05,1.94,-250.75,-1100
4622,0.14,1.12,0.09,22.12,5.15,-250.75,-1100
4623,0.2,0.96,0.02,22.38,4.36,-250.75,-1100
4624,0.23,0.99,-0.08,21.41,3.48,-250.75,-1100
4625,0.07,1.02,-0.09,21.5,6.58,-250.75,-1100
